stories_id,place,media name,speaker,text,snippet,mentions covid? (true/false),Checked (y/n)
1549326228,South Africa,News - South Africa (English),Mr Ramaphosa,"""It is clear that this disease will be extremely disruptive. Our priority must be to safeguard the health and well-being of all South Africans, to minimise the number of infections and to ensure all those infected get proper treatment."""," measures to be concluded after consultation with business, labour and other relevant institutions. ""It is clear that this disease will be extremely disruptive. Our priority must be to safeguard the health and well-being of all South Africans, to minimise the number of infections and to ensure all those infected get proper treatment."". As part of the intensification effort, Ramaphosa will chair a national command council, which will",TRUE,y
1574342856,South Africa,sowetanlive.co.za,Mr Akufo-Addo,"""It is important that we stay the course, and bear with the difficulties that come with it,""","riction on movement around the capital Accra and in the Kumasi area would be prolonged from Monday. ""It is important that we stay the course, and bear with the difficulties that come with it,"" the leader said in a national broadcast late Thursday. ""The final result, hopefully, will be freedo",TRUE,y
1570921330,South Africa,thetimes-za,He,"""It's almost like 9/11, going on for days and days and days,""","y dealing with three times more bodies that normal and that burials will last well into next month. ""It's almost like 9/11, going on for days and days and days,"" he said, referring to the worst terror strikes on US soil back on September 11, 2001. Undertakers a",TRUE,y
1549031187,South Africa,iol,She,"""It's delay due to the virus (sic)""","ardi - who released her debut studio album, ""Invasion of Privacy"", back in 2018 - wrote on Twitter: ""It's delay due to the virus (sic)"". Cardi delivered the update shortly after admitting she is ""a little scared"" about the coronavirus ",TRUE,y
1539605982,South Africa,iol,He,"""It's difficult from many points of view and nobody likes it, but it’s necessary to go ahead with the calendar and all the activities, while putting public health above everything else,"""," football."". Yet Inter president Steven Zhang said on Thursday that there was no other way forward. ""It's difficult from many points of view and nobody likes it, but it’s necessary to go ahead with the calendar and all the activities, while putting public health above everything else,"" he said. ""It's currently the only viable option."". Reuters
. . . .",TRUE,y
1569596033,South Africa,iol,Ms Maja Bulic,"""It's difficult, but I know one day it will be different.""","point, you have to see somebody in person,"" said Bulic, who drove 2-1/2 hours from near Heidelberg. ""It's difficult, but I know one day it will be different."". German Maja Bulic and her Swiss friend Jean-Pierre Walter (R) talk through two fences set up by Sw",TRUE,y
1567302456,South Africa,iol,Mr Trump,"""It's hard to blame flat-liners for not doing a good job,""","ures had not been followed sufficiently rather than on states in which the virus had not taken off. ""It's hard to blame flat-liners for not doing a good job,"" Trump said, sparking Birx to express with emotion, ""No, no, I don't want to say that!"". Trump made ",TRUE,y
1549492127,South Africa,News - South Africa (English),He,"""It's important that guys play rugby . and club rugby is a great possibility.""","art from indicating that his own charges would remain in squad training mode from Monday, he added: ""It's important that guys play rugby . and club rugby is a great possibility."". Pardon my personal cynicism, but given the increasing urge globally toward ""social distancing"" as ",TRUE,y
1576108270,South Africa,News - South Africa (English),Tinkler,"""It's just hard work from everybody involved, 
from technical staff to players, to administration. There were a lot of 
signings this season. We signed 14 players. There is no magic trick. ""It's hard work and sometimes hard work pays off, sometimes it 
doesn't you know. It could have been the other way round where we could 
have started the season very well and then found ourselves struggling to
 get results. ""The fact that we started the season poorly only getting two points 
from the first five games put everybody under pressure. so everybody 
took responsibility. I think that's the most important thing from the 
players all the way to the technical staff.""","explained a combination of factors came together to kickstart the 
campaign. Tinkler told KickOff : ""It's just hard work from everybody involved, 
from technical staff to players, to administration. There were a lot of 
signings this season. We signed 14 players. There is no magic trick. ""It's hard work and sometimes hard work pays off, sometimes it 
doesn't you know. It could have been the other way round where we could 
have started the season very well and then found ourselves struggling to
 get results. ""The fact that we started the season poorly only getting two points 
from the first five games put everybody under pressure. so everybody 
took responsibility. I think that's the most important thing from the 
players all the way to the technical staff."". The former Orlando Pirates, Cape Town City, SuperSport United and 
Chippa United boss added: ""We w",TRUE,y
1578166458,South Africa,News - South Africa (English),Jackson,"""It's really a remarkable experiment and it shows the benefits of clean energy.""","suddenly electric, running on clean electricity and the air pollution is plummeting,"" says Jackson. ""It's really a remarkable experiment and it shows the benefits of clean energy."". . .",TRUE,y
1562478108,South Africa,News - South Africa (English),Mr Fauci,"""It's such a moving target.""","000 deaths,"" he told CNN. But he quickly urged caution. ""I don't want to be held to that,"" he said. ""It's such a moving target."". Dr Fauci added that the US, which now has the most recorded cases of the virus in the world, was t",TRUE,y
1568653902,South Africa,ewn.co.za,He,"""It's the best solution for everyone. I know it's difficult in Uruguay where many people live day to day . but if we don't all come together and go in the same direction, it's going to be difficult to come out of this situation,""","al teammates such as Edinson Cavani and Diego Godin, called on Uruguay to impose a strict lockdown. ""It's the best solution for everyone. I know it's difficult in Uruguay where many people live day to day . but if we don't all come together and go in the same direction, it's going to be difficult to come out of this situation,"" he said. Uruguay has partially closed its borders, shut schools, and shopping malls and advised peo",TRUE,y
1542264880,South Africa,News - South Africa (English),Stuart Barnes,"""Itoje was instrumental in the moments that mattered most""","opening try for Anthony Watson. As former England flyhalf Stuart Barnes wrote in the Sunday Times , ""Itoje was instrumental in the moments that mattered most"" and now seems certain to be one of the first names that Warren Gatland selects for the 2021 British",TRUE,y
1577157843,South Africa,News - South Africa (English),John Mosquera,"""kids use their free time making music rather than hanging out on the streets,"""," drums from tree trunks and make percussive shakers from bamboo and seeds. By attending the school, ""kids use their free time making music rather than hanging out on the streets,"" says John Mosquera, 15, who is learning to play a traditional drum called a cununo . ""It helps to k",TRUE,y
1537925466,South Africa,News - South Africa (English),Makoto Sengoku,"""Kuroda's statement soothed investors who had been gripped by the coronavirus fears,"""," yen in New York and 1.0996-0997 dollars and 119.67-71 yen in late Friday afternoon trade in Tokyo. ""Kuroda's statement soothed investors who had been gripped by the coronavirus fears,"" Makoto Sengoku, a market analyst at the Tokai Tokyo Research Institute, was quoted as saying, with ",TRUE,y
1561669153,South Africa,iol,Unknown,"""major challenge""","ternational federations that deciding who foots the bill for postponing the Games to 2021 will be a ""major challenge"", Olympic news website insidethegames reported on Saturday. The International Olympic Committee (IOC",TRUE,y
1569707024,South Africa,News - South Africa (English),Fuller,"""many unanswered questions""","e full disclosure and the basis for them,"" according to the statement. While Fuller said there were ""many unanswered questions"" about the the Ruby Princess, ""there is clear evidence that corona-19 has been brought off that ship",TRUE,y
1563433048,South Africa,News - South Africa (English),Unknown,"""may have declared travelling nurses as essential services in the lockdown period, to collect blood samples for new business underwriting purposes""","racting them from focusing on containing the coronavirus pandemic. The regulator said some insurers ""may have declared travelling nurses as essential services in the lockdown period, to collect blood samples for new business underwriting purposes"". It said companies and individuals who continue approaching laboratories for what it deems non-esse",TRUE,y
1569949103,South Africa,sowetanlive.co.za,He,"""Mine is to improve. There's a lot of players who've been doing as well as me, so to be selected you need to be extra special. I'm working on that, to be extra special,"""," work even harder, feeling it's a matter of time before finally being recognised by Bafana coaches. ""Mine is to improve. There's a lot of players who've been doing as well as me, so to be selected you need to be extra special. I'm working on that, to be extra special,"" stated the Team of Choice man, who's started all Maritzburg's 24 league outings this term. ""To be h",TRUE,y
1574198545,South Africa,News - South Africa (English),Mathepelo Peters,"""necessary investigation processes are currently underway""","te her, Police Minister Bheki Cele's spokesperson, Brigadier Mathepelo Peters, said on Thursday the ""necessary investigation processes are currently underway"". This after the EFF opened a case against Ndabeni-Abrahams who admitted, in a televised message, sh",TRUE,y
1558278065,South Africa,News - South Africa (English),He,"""Nobody should be making a profit off a crisis,"""," of the COVID-19 test, Mkhize says discussions with the private sector are underway to lower costs. ""Nobody should be making a profit off a crisis,"" he said. With the imminent nationwide lockdown as announced by President Cyril Ramaphosa on Monday ",TRUE,y
1573045678,South Africa,News - South Africa (English),Peter Thoenes,"""Oil prices have fallen by more than half during the past month, which catalyzes a large downward impact on biofuels, which are an important source of demand in the markets for sugar and vegetable oils,""","ndemic's impact on vegetable oil markets worldwide. Soy and rapeseed oil prices followed the trend. ""Oil prices have fallen by more than half during the past month, which catalyzes a large downward impact on biofuels, which are an important source of demand in the markets for sugar and vegetable oils,"" said FAO analyst Peter Thoenes. The FAO Dairy Price Index fell by 3.0 percent, driven by declining ",TRUE,y
1544912811,South Africa,News - South Africa (English),Tom Leman,"""On the basis the coronavirus is not a long-term issue for these businesses, it is crucial that they have the liquidity to see them through the worst. ""This will definitely help the cause and hopefully see many of them come out the other side ready to benefit from the increased spending power prompted by the money people are currently saving on their discretionary spend.""","nt Masons, Tom Leman, said the announcement would be ""extremely welcome news"" for small businesses. ""On the basis the coronavirus is not a long-term issue for these businesses, it is crucial that they have the liquidity to see them through the worst. ""This will definitely help the cause and hopefully see many of them come out the other side ready to benefit from the increased spending power prompted by the money people are currently saving on their discretionary spend."". . .",TRUE,y
1555399666,South Africa,News - South Africa (English),Mutahi Kagwe,"""Our actions this coming week. will determine whether we shall go into a full blown crisis with grave human and economic consequences, or whether we shall limit the adverse impacts of this disease, save lives and reduce the impact to our economy,""","mit numbers of shoppers, implement queue management, open for 24 hours and offer delivery services. ""Our actions this coming week. will determine whether we shall go into a full blown crisis with grave human and economic consequences, or whether we shall limit the adverse impacts of this disease, save lives and reduce the impact to our economy,"" said Health Minister Mutahi Kagwe. Uganda, host to some 1.4 million asylum seekers, has blocked ent",TRUE,y
1577326985,South Africa,News - South Africa (English),Grant Hepburn,"""Our aim has always been to play our role of governance and administration as best we can.   At the same time we seek to add value for our affiliates through the growth and development of the game for all ages, the creation and running of tournaments and events of the highest standard and always looking for ways to enhance the playing of golf in South Africa. ""The clubs and golfers are the lifeblood of our industry and we are doing everything we can to make a difference now and to plan for the challenges that lie ahead.""","ernment and review the evolving and changing regulations. Grant Hepburn, CEO of GolfRSA, concluded: ""Our aim has always been to play our role of governance and administration as best we can.   At the same time we seek to add value for our affiliates through the growth and development of the game for all ages, the creation and running of tournaments and events of the highest standard and always looking for ways to enhance the playing of golf in South Africa. ""The clubs and golfers are the lifeblood of our industry and we are doing everything we can to make a difference now and to plan for the challenges that lie ahead."". .",TRUE,y
1577948540,South Africa,iol,Madiot,"""Our boys need to be able to train. The longer we're under lockdown, the longer they will need to get back in shape,""","ockdown period, however. Cycling outdoors has been restricted in France to crack down on the virus. ""Our boys need to be able to train. The longer we're under lockdown, the longer they will need to get back in shape,"" Madiot said. ""People think cycling outdoors is just to go for a ride, but we have to be on the road",TRUE,y
1568729016,South Africa,News - South Africa (English),Unknown,"""Our children went to school only 2 weeks, and according to them, they did not have any lectures for the 2 weeks. We were made to pay 60% of the fees for our children to register and we did. ""The remaining 40% was supposed to be paid by 31 March, or it will attract an interest of 25%. ""Students were sent home on 24 March, but the college still expected parents to meet the 31 March deadline for fees payments, and they sent a letter to that effect. And true to their word, they effected the 25% interest on fee balances, failing to consider what we are faced with.""","he plight of parents, who are already burdened,"" said one parent who preferred to remain anonymous. ""Our children went to school only 2 weeks, and according to them, they did not have any lectures for the 2 weeks. We were made to pay 60% of the fees for our children to register and we did. ""The remaining 40% was supposed to be paid by 31 March, or it will attract an interest of 25%. ""Students were sent home on 24 March, but the college still expected parents to meet the 31 March deadline for fees payments, and they sent a letter to that effect. And true to their word, they effected the 25% interest on fee balances, failing to consider what we are faced with."". Sign up for free AllAfrica Newsletters. Get the latest in African news delivered straight to your ",TRUE,y
1536346607,South Africa,News - South Africa (English),Michael O'Leary,"""Our focus at this time is on minimising any risk to our people and our passengers. ""While we are heavily booked over the next two weeks, there has been a notable drop in forward bookings towards the end of March, into early April. It makes sense to selectively prune our schedule to and from those airports where travel has been most affected by the Covid-19 outbreak.""","omes as tourists and business people cut back on foreign travel. Ryanair boss Michael O'Leary said: ""Our focus at this time is on minimising any risk to our people and our passengers. ""While we are heavily booked over the next two weeks, there has been a notable drop in forward bookings towards the end of March, into early April. It makes sense to selectively prune our schedule to and from those airports where travel has been most affected by the Covid-19 outbreak."". The firm declined to say how many flights or passengers would be affected. However, it said the mo",TRUE,y
1550795283,South Africa,News - South Africa (English),Andrew Macdonald,"""Our goal is to help flatten the curve on community spread in the cities we serve,""","traveling in the same direction, has been disabled for users opening the apps in the two countries. ""Our goal is to help flatten the curve on community spread in the cities we serve,"" senior vice president Uber Rides and Platform Andrew Macdonald said in a statement. A spokesman sai",TRUE,y
1567993186,South Africa,News - South Africa (English),Scott Lloyd,"""Our sport is far from exempt from its impact, and this pandemic has the potential to put the continued future growth of tennis at significant risk. ""We know that many involved in tennis in Britain are concerned about their futures and are facing significant challenges, and so our primary objective in announcing these unprecedented measures is to ensure clubs and venues remain viable and coaches and officials are not lost to the sport.""",", and our thoughts are with anyone who has been affected by the coronavirus,"" Lloyd said on Friday. ""Our sport is far from exempt from its impact, and this pandemic has the potential to put the continued future growth of tennis at significant risk. ""We know that many involved in tennis in Britain are concerned about their futures and are facing significant challenges, and so our primary objective in announcing these unprecedented measures is to ensure clubs and venues remain viable and coaches and officials are not lost to the sport."". The cancellation of Wimbledon means that the tennis season will not resume until July 13 at the ea",TRUE,y
1570219424,South Africa,News - South Africa (English),He,"""Ours is a complicated situation. ""People are looking at what will happen in Europe. But realistically, we have to see what FIFA has to say. ""What is FIFA going to do because there are a lot of complications, we are hoping that everybody can get back to playing as soon as possible. ""Our situations right now don't permit that so we just have to be a little bit patient to see how long this will take.""","remiership, Tinkler stressed the decision is being made at the highest level. He told the Sowetan : ""Ours is a complicated situation. ""People are looking at what will happen in Europe. But realistically, we have to see what FIFA has to say. ""What is FIFA going to do because there are a lot of complications, we are hoping that everybody can get back to playing as soon as possible. ""Our situations right now don't permit that so we just have to be a little bit patient to see how long this will take."". - TEAMtalk media . .",TRUE,y
1574503328,South Africa,iol,Mr Winde,"""Over the next three weeks we must all take every precaution to protect ourselves and our most vulnerable including the elderly and the sick,"""," added there were currently 31 people in hospital, with 12 being cared for in intensive care units. ""Over the next three weeks we must all take every precaution to protect ourselves and our most vulnerable including the elderly and the sick,"" Winde said in response to President Cyril Ramaphosa's announcement that the nationwide lockdown wou",TRUE,y
1576034915,South Africa,News - South Africa (English),He,"""Peace is not just the absence of war. Many women under lockdown for Covid-19 face violence where they should be safest - in their own homes. I urge all governments to put women's safety first as they respond to the pandemic,""","governments to put the safety of women and children first as they respond to the Covid-19 pandemic. ""Peace is not just the absence of war. Many women under lockdown for Covid-19 face violence where they should be safest - in their own homes. I urge all governments to put women's safety first as they respond to the pandemic,"" he said. According to the UN, the combination of economic and social stresses brought on by the pan",TRUE,y
1562597130,South Africa,News - South Africa (English),Mr Trump,"""peak""","way you win"", adding that the US ""will be well on our way to recovery"" by June. Suggesting that the ""peak"" of recorded deaths in the US was likely to hit in two weeks, Mr Trump said that ""nothing would be w",TRUE,y
1568715565,South Africa,thetimes-za,Berbatov,"""People are suggesting to give the title to Liverpool, and honestly they deserve it the way they had been playing, nobody was going to catch them,"""," City and nine games left, need six more points to guarantee lifting their first title in 30 years. ""People are suggesting to give the title to Liverpool, and honestly they deserve it the way they had been playing, nobody was going to catch them,"" Berbatov, who scored 56 goals in four seasons at United told Betfair. ""With the way they play their",TRUE,y
1542398894,South Africa,News - South Africa (English),He,"""People should have more understanding and love for each other."""," spread of the stigma is faster than the spread of the virus, he added, and ended with some advice: ""People should have more understanding and love for each other."". If only everyone had such an attitude, then this world would be a more peaceful place. More Letter",TRUE,y
1568933824,South Africa,News - South Africa (English),Bolhuis,"""People should realise that this is not a joke,""","he went through a period of heartbreak and suffered from depression and mood swings. 'Not a joke' . ""People should realise that this is not a joke,"" Bolhuis said. ""We work with the authorities and we want the penny to drop - people should take this",TRUE,y
1559676108,South Africa,iol,Unknown,"""possible mass burial""","ng to forcibly transfer the sick to hospital and enforce restrictions, and is leasing equipment for ""possible mass burial"", according to a memo seen by Reuters. ** Jerusalem's Church of the Holy Sepulchre, revered in Chris",TRUE,y
1548695087,South Africa,ewn.co.za,Unknown,"""premature""","en New Zealand imposed travel restrictions. WELLINGTON – Super Rugby bosses said Sunday it would be ""premature"" to talk about alternative fixtures after the season was suspended because of the coronavirus, but t",TRUE,y
1568620778,South Africa,sowetanlive.co.za,Unknown,"""racial defamation."""," social media was an association of lawyers in Morocco, which said it planned to file a lawsuit for ""racial defamation."". INSERM said that an ""edited video was leading to erroneous interpretations (of the comments) on so",TRUE,y
1563768820,South Africa,News - South Africa (English),Unknown,"""second tragedy""","-19 with a likelihood of millions of deaths. This, according to Médecins Sans Frontières would be a ""second tragedy"". Collectively, while NTDs can lead to complications such as heart and kidney failure, visual impair",TRUE,y
1546669826,South Africa,News - South Africa (English),Chad Wolf,"""select airports where the U.S. Government has implemented enhanced screening procedures.""",".S. But Acting Department of Homeland Security Secretary Chad Wolf says entry will be restricted to ""select airports where the U.S. Government has implemented enhanced screening procedures."" Trump's announcement was followed Thursday by the declaration of a state of emergency by the Czech ",TRUE,y
1565124905,South Africa,iol,Unknown,"""she had disappeared into the haze for a while and then late yesterday morning, it was as though she suddenly appeared out of a mist as she came sailing into Durban Port. It was quite a sight."""," spotted the magnificent liner waiting outside the port over the weekend, with one resident saying, ""she had disappeared into the haze for a while and then late yesterday morning, it was as though she suddenly appeared out of a mist as she came sailing into Durban Port. It was quite a sight."". The Transnet National Ports Authority (TNPA) confirmed on Friday that the Queen Mary 2 had request",TRUE,y
1576765460,South Africa,News - South Africa (English),He,"""Sometimes revolutions eat their own children… governments eat their own people. This government is going to punish you more than they will punish me, I am telling you,""","sing bad laws and famously warned ruling party legislators not to be too comfortable in government. ""Sometimes revolutions eat their own children… governments eat their own people. This government is going to punish you more than they will punish me, I am telling you,"" he said. ""In another one year you'll be crying in my office to come and represent you."" . That quot",TRUE,y
1553813617,South Africa,News - South Africa (English),She,"""spill the tea"""," . Angelica retweeted the post and replied: ""Basically."" . . The actress initially teased she would ""spill the tea"" on her Instagram Live over a glass of her favourite alcohol, but eventually backtracked. . . She wr",TRUE,y
1556176673,South Africa,sowetanlive.co.za,He,"""taken this thing more seriously.""","r it emerged he had tested positive. Gobert apologizing for his actions and saying he wished he had ""taken this thing more seriously."". The global death toll from the virus surged to more than 14,300 on Sunday, according to an AFP tal",TRUE,y
1554927202,South Africa,News - South Africa (English),Unknown,"""targeted vulnerable households and looked for new ways to reach smaller firms""","t support to the most vulnerable be provided. The IMF officials said that Chinese policymakers have ""targeted vulnerable households and looked for new ways to reach smaller firms"" -- for example, by waiving social security fees, utility bills, and channelling credit through fin-",TRUE,y
1570421008,South Africa,News - South Africa (English),Unknown,"""tennis players currently suffering economically"""," participants"". Each male and female winner will decide how much of a € 150 000 
purse to donate to ""tennis players currently suffering economically"". An
 additional € 50 000 ""will all go towards reducing the social impact
 of the Covid-19 pandemic""",TRUE,y
1577872737,South Africa,sowetanlive.co.za,Mnangagwa,"""That is absolutely nonsense, I have never made such a statement,"""," which circulated on social media last week and was immediately denied by the government, was fake. ""That is absolutely nonsense, I have never made such a statement,"" Mnangagwa said. ""If we catch this person it must be exemplary and they must go in for at least at l",TRUE,y
1549563551,South Africa,iol,He,"""The amount of success will come from the level of awareness (of the virus), no arrogance, no ignorance either. You might not be infected, which is a good thing, but surely you are affected.""","his was no different as he went on to say whether or not you have Covid-19 you will be afftected. . ""The amount of success will come from the level of awareness (of the virus), no arrogance, no ignorance either. You might not be infected, which is a good thing, but surely you are affected."" 
. . The cases of those infected with
  Covid-19 has increased dramatically since it was first anno",TRUE,y
1578166479,South Africa,News - South Africa (English),Ms Chen,"""The Court finds that Defendant has not demonstrated by 'clear and convincing evidence' that he 'is not likely to flee,'""","ased on bail, four days after she rejected the 62-year-old's application for compassionate release. ""The Court finds that Defendant has not demonstrated by 'clear and convincing evidence' that he 'is not likely to flee,'"" Chen ruled. ""If anything, the Court finds that Defendant's incentive to flee is greater now than wh",TRUE,y
1566520027,South Africa,thetimes-za,Salvador Illa,"""The data show the curve has stabilised""","e government said, although the rates of both new infections and deaths continued a downward trend. ""The data show the curve has stabilised"" and the epidemic has entered a ""slowdown"" phase, Health Minister Salvador Illa said. Spain, the eur",TRUE,y
1572171652,South Africa,thetimes-za,Ding Linlin,"""The epidemic situation in China is getting better and better. This may represent something good. I'm happy when I see it.""","20 rises on a world battling Covid-19 Watching in Beijing was local resident Ding Linlin, who said: ""The epidemic situation in China is getting better and better. This may represent something good. I'm happy when I see it."". Mainland China reported no coronavirus deaths on Tuesday for the first time since the pandemic beg",TRUE,y
1544003920,South Africa,iol,Unknown,"""The FIM, IRTA and Dorna Sports regret to announce the postponement of the Red Bull Grand Prix of the Americas,""","Nov. 13-15, with the season-ending Valencia Grand Prix being pushed back to Nov. 20-22 as a result. ""The FIM, IRTA and Dorna Sports regret to announce the postponement of the Red Bull Grand Prix of the Americas,"" organisers said in a statement announcing the decision. The season-opening MotoGP race in Qatar, sc",TRUE,y
1566847405,South Africa,News - South Africa (English),Unknown,"""The first team will contribute half of the necessary amount and the members of the club's Management Committee, made up of the CEO and the directors of the different areas, the other half,"""," team will enable the club to supplement the salaries of the 430 staff put on partial unemployment. ""The first team will contribute half of the necessary amount and the members of the club's Management Committee, made up of the CEO and the directors of the different areas, the other half,"" the statement said. On Monday, Lionel Messi announced that his Barca team-mates had agreed to the s",TRUE,y
1568079402,South Africa,News - South Africa (English),Unknown,"""The group is currently under quarantine as per regulations. Another group of about 16 citizens stranded in Germany is expected to return from Frankfurt over the weekend,""","as welcomed the successful repatriation of 16 South Africans who were stranded in Dubai and Doha. . ""The group is currently under quarantine as per regulations. Another group of about 16 citizens stranded in Germany is expected to return from Frankfurt over the weekend,"" the department said in a statement. It added they arrived back in the country on Thursday, followin",TRUE,y
1571215350,South Africa,News - South Africa (English),Unknown,"""The health crisis should not be used as an excuse for the early release of Hissene Habre.""","ered him to return to prison on its expiry. An association of victims of his regime last week said: ""The health crisis should not be used as an excuse for the early release of Hissene Habre."". Senegal has registered 226 confirmed cases of Covid-19 and two deaths. . .",TRUE,y
1551599954,South Africa,iol,Aleksander Ceferin,"""The health of fans, staff and players has to be our number one priority and in that spirit, UEFA tabled a range of options so that competitions can finish this season safely and I'm proud of the response of my colleagues across European football.""","g opponent,"" UEFA president Aleksander Ceferin said after announcing the postponement on Tuesday. . ""The health of fans, staff and players has to be our number one priority and in that spirit, UEFA tabled a range of options so that competitions can finish this season safely and I'm proud of the response of my colleagues across European football."". The women's European Championship is due to be held in England in the late summer of 2021, while F",TRUE,y
1564058741,South Africa,ewn.co.za,She,"""The high-level, high-profile professional athletes can handle this loss of income but there are a lot of athletes on the fringe,""","who said Australia's tennis players receive regular communications and can call on medical support. ""The high-level, high-profile professional athletes can handle this loss of income but there are a lot of athletes on the fringe,"" she said. ""If you have a few months of loss of activity there's a significant loss of income as wel",TRUE,y
1553089388,South Africa,News - South Africa (English),Kaluwa,"""The informal settlement issue is critical as if the virus enters that environment it will become much more difficult to limit. We must raise awareness on hygiene and implement measures in informal settlements,"""," that the virus could begin spreading among informal settlements, making it even harder to contain. ""The informal settlement issue is critical as if the virus enters that environment it will become much more difficult to limit. We must raise awareness on hygiene and implement measures in informal settlements,"" Kaluwa said. WHO Regional Director for Africa, Matshidiso Moeti, told the teleconference discussion",TRUE,y
1548606306,South Africa,News - South Africa (English),Kubayi-Ngubane,"""The longer these restrictions continue, the hardest-hit part of the value chain will be the core industries which include accommodation, food and beverage services, recreation and entertainment, transportation and travel service,"""," . Error!
      . There was a problem processing your submission. Please try again later. . . . . . ""The longer these restrictions continue, the hardest-hit part of the value chain will be the core industries which include accommodation, food and beverage services, recreation and entertainment, transportation and travel service,"" the Minister said. Further, Kubayi-Ngubane said the South African government will engage treasury t",TRUE,y
1535813884,South Africa,iol,Anutin Charnvirakul,"""The MotoGP (race). has to be cancelled and postponed to another day and another month depending on the situation,""","are a number of engineers and mechanics that hail from the country which has seen a surge of cases. ""The MotoGP (race). has to be cancelled and postponed to another day and another month depending on the situation,"" Anutin Charnvirakul, who is also the country's health minister and chairman of the event's organisi",TRUE,y
1553314905,South Africa,iol,Mark Rutte,"""The nature of the crisis is such that it demands a minister who can be ready to go full throttle immediately,""","r Mark Rutte said Bruins had quit because it was unclear how long it would take for him to recover. ""The nature of the crisis is such that it demands a minister who can be ready to go full throttle immediately,"" Rutte said during a televised news conference. Vice Prime Minister Hugo de Jonge will take over Bru",TRUE,y
1544973593,South Africa,News - South Africa (English),He,"""The only one that makes sense is Mango,""","priority is to complete a turnaround plan of the main carrier due at the end of the month, he said. ""The only one that makes sense is Mango,"" the CEO said, when asked if he would be interested in any future SAA asset sales. A move for SAA Te",TRUE,y
1551014723,South Africa,News - South Africa (English),Unknown,"""the parties consider it is their duty to take a responsible lead in developing a united European approach in response to the global pandemic"""," nearly a thousand clubs in 29 countries, and also the players' union FIFPro. A statement said that ""the parties consider it is their duty to take a responsible lead in developing a united European approach in response to the global pandemic"". Europe has become the epicentre of the coronavirus pandemic, with France on Tuesday joining Italy ",TRUE,y
1538380267,South Africa,News - South Africa (English),Unknown,"""The president of Lega Serie A announces that this match has been postponed to an undetermined date in the future,""","hit the country. The Italian league said the game would be played at an unknown date in the future. ""The president of Lega Serie A announces that this match has been postponed to an undetermined date in the future,"" Serie A said in a statement. Serie A added that it had acted in accordance with an order from the P",TRUE,y
1577414688,South Africa,News - South Africa (English),He,"""The seven teams continue to focus their collective efforts on the two remaining workstreams, while standing ready to respond to any further calls for help.""","and skill throughout the project and should feel proud of the work they have undertaken"". He added: ""The seven teams continue to focus their collective efforts on the two remaining workstreams, while standing ready to respond to any further calls for help."". . .",TRUE,y
1576392547,South Africa,iol,Zweli Mkhize,"""The total number of tests conducted to date is 80 085. We are also seeing an increase in tests conducted at public laboratories. Of the 5 032 tests conducted in the past day, 3 192 were done in public laboratories,""","n Sunday, the Health Ministry confirmed that the number had increased by 145 from previous figures. ""The total number of tests conducted to date is 80 085. We are also seeing an increase in tests conducted at public laboratories. Of the 5 032 tests conducted in the past day, 3 192 were done in public laboratories,"" National Health Minister, Dr Zweli Mkhize, said. Gauteng remains the province with the most confirm",TRUE,y
1558910486,South Africa,News - South Africa (English),Richard Lewis,"""The unprecedented challenge presented by the Covid-19 crisis continues to affect our way of life in ways that we could not have imagined, and our thoughts are with all those affected in the UK and around the world. ""The single most important consideration is one of public health, and we are determined to act responsibly through the decisions we make. ""We are working hard to bring certainty to our plans for 2020 and have convened an emergency meeting of the main board for next week, at which a decision will be made.""","t without significant risk and difficulty"" the statement added. Chief executive Richard Lewis said: ""The unprecedented challenge presented by the Covid-19 crisis continues to affect our way of life in ways that we could not have imagined, and our thoughts are with all those affected in the UK and around the world. ""The single most important consideration is one of public health, and we are determined to act responsibly through the decisions we make. ""We are working hard to bring certainty to our plans for 2020 and have convened an emergency meeting of the main board for next week, at which a decision will be made.""  . . .",TRUE,y
1562597114,South Africa,News - South Africa (English),Duncan Young,"""The use of CPAP machines in patients with contagious respiratory infections is somewhat controversial as any small leaks round the mask could spray droplets of secretions on to attending clinical staff.""","ution was sounded by Duncan Young, Prof of Intensive Care Medicine, University of Oxford, who said: ""The use of CPAP machines in patients with contagious respiratory infections is somewhat controversial as any small leaks round the mask could spray droplets of secretions on to attending clinical staff."". Prof Mervyn Singer said if a tight seal is maintained on the mask or, even better, a helmet is wor",TRUE,y
1575974742,South Africa,News - South Africa (English),Mr Robertson,"""There are 10 of us here in the hotel. And day by day we don't even talk of football anymore,"""," get back to Kashmir and when we did get back we couldn't call home for two weeks,"" Robertson said. ""There are 10 of us here in the hotel. And day by day we don't even talk of football anymore,"" he added. ""So it just shows, that despite football being a big part of my life, when these things h",TRUE,y
1565179513,South Africa,iol,Nomusa Dube-Ncube,"""There are other serious allegations made by a complainant. I mean a serious complaint,""","aint about people who alleged  to have symptoms of the coronavirus were living inside the building. ""There are other serious allegations made by a complainant. I mean a serious complaint,"" Economic Development MEC, Nomusa Dube-Ncube said. The building was locked down by law enforcement a",TRUE,y
